  -2.5000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0488122e+02   1.9927187e+02
  -2.0000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0483417e+02   1.9922555e+02
  -1.5000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0477288e+02   1.9910247e+02
  -1.0000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0471421e+02   1.9888778e+02
  -5.0000000e+01  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0466179e+02   1.9865615e+02
   0.0000000e+00  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0463521e+02   1.9855383e+02
   5.0000000e+01  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0466179e+02   1.9865615e+02
   1.0000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0471421e+02   1.9888778e+02
   1.5000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0477288e+02   1.9910247e+02
   2.0000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0483417e+02   1.9922555e+02
   2.5000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0488122e+02   1.9927187e+02
  -2.5000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0483418e+02   1.9922554e+02
  -2.0000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0477954e+02   1.9903586e+02
  -1.5000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0485043e+02   1.9859436e+02
  -1.0000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0516952e+02   1.9786104e+02
  -5.0000000e+01  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0555287e+02   1.9701956e+02
   0.0000000e+00  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0568792e+02   1.9662148e+02
   5.0000000e+01  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0555287e+02   1.9701956e+02
   1.0000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0516952e+02   1.9786104e+02
   1.5000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0485043e+02   1.9859436e+02
   2.0000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0477954e+02   1.9903586e+02
   2.5000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0483418e+02   1.9922554e+02
  -2.5000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0477295e+02   1.9910245e+02
  -2.0000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0485054e+02   1.9859448e+02
  -1.5000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0560034e+02   1.9768725e+02
  -1.0000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0729953e+02   1.9652396e+02
  -5.0000000e+01  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0940887e+02   1.9498943e+02
   0.0000000e+00  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.1023202e+02   1.9410735e+02
   5.0000000e+01  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0940887e+02   1.9498943e+02
   1.0000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0729953e+02   1.9652396e+02
   1.5000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0560034e+02   1.9768725e+02
   2.0000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0485054e+02   1.9859448e+02
   2.5000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0477295e+02   1.9910245e+02
