epoch,background_mse_component,background_prediction_mae,background_prediction_mean,body_mse_component,body_prediction_mean,body_susceptibility_loss,depth_loss,depth_profile_loss,global_gradient_norm,loss,observed_tmi_rms_nt,prediction_fraction_above_1e_4,prediction_fraction_near_saturation,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,susceptibility_amplitude_loss,susceptibility_loss,susceptibility_relative_loss,tmi_absolute_loss,tmi_relative_loss,true_body_prediction_mae,tversky_loss,val_background_mse_component,val_background_prediction_mae,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_body_susceptibility_loss,val_depth_loss,val_depth_profile_loss,val_global_gradient_norm,val_loss,val_observed_tmi_rms_nt,val_prediction_fraction_above_1e_4,val_prediction_fraction_near_saturation,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_susceptibility_amplitude_loss,val_susceptibility_loss,val_susceptibility_relative_loss,val_tmi_absolute_loss,val_tmi_relative_loss,val_true_body_prediction_mae,val_tversky_loss,val_weighted_susceptibility_relative_loss,val_weighted_tmi_absolute_loss,val_weighted_tmi_relative_loss,val_weighted_tversky_loss,val_z_center_loss,weighted_susceptibility_relative_loss,weighted_tmi_absolute_loss,weighted_tmi_relative_loss,weighted_tversky_loss,z_center_loss
0,0.001865124562755227,0.03581227734684944,0.03581227734684944,0.001504482701420784,0.03524839133024216,0.001504482701420784,0.041914522647857666,0.009453133679926395,0.29012465476989746,0.19801144301891327,0.0,0.9380818009376526,0.050280842930078506,0.10000000149011612,0.03580944240093231,0.0,0.024143438786268234,0.00185133027844131,0.0011032429756596684,0.0016848044469952583,10277.2666015625,0.0,0.0,0.03275459259748459,0.9926562905311584,0.0010397349251434207,0.0255670677870512,0.0255670677870512,0.0008230198291130364,0.025771502405405045,0.0008230198291130364,0.041328996419906616,0.008915881626307964,0.0,0.18971006572246552,0.0,0.9501243829727173,0.03388305753469467,0.10000000149011612,0.02556803822517395,0.0,0.019650602713227272,0.0010924600064754486,0.0005690573016181588,0.000931377406232059,5169.21435546875,0.0,0.0,0.024016840383410454,0.9928996562957764,0.005169214680790901,0.0,0.0,0.09928995370864868,0.032413117587566376,0.010277271270751953,0.0,0.0,0.09926566481590271,0.03246138244867325
1,0.000970024208072573,0.021094461902976036,0.021094461902976036,0.0010677415411919355,0.023545987904071808,0.0010677415411919355,0.04001569375395775,0.009383761323988438,0.5482677817344666,0.18450988829135895,0.0,0.9048702120780945,0.05555141344666481,0.10000000149011612,0.021106872707605362,0.0,0.022924290969967842,0.0008624807232990861,0.0006582334171980619,0.0010188830783590674,2684.8720703125,0.0,0.0,0.02419671230018139,0.9925411343574524,0.0006306946161203086,0.013157515786588192,0.013157515786588192,0.0008847591816447675,0.01690741442143917,0.0008847591816447675,0.033708538860082626,0.008355775848031044,0.0,0.16951774060726166,0.0,0.8695884943008423,0.046586405485868454,0.10000000149011612,0.013175505213439465,0.0,0.02139105834066868,0.0005234744166955352,0.0004550002049654722,0.0007577267824672163,1072.9141845703125,0.0,0.0,0.02044760435819626,0.9929153323173523,0.001072913990356028,0.0,0.0,0.09929153323173523,0.02535277046263218,0.0026848723646253347,0.0,0.0,0.09925409406423569,0.03063194267451763
2,0.002371465787291527,0.026205847039818764,0.026205847039818764,0.0023714201524853706,0.028468377888202667,0.0023714201524853706,0.04559207707643509,0.009236620739102364,0.4629095494747162,0.21127630770206451,0.0,0.5079052448272705,0.22992649674415588,0.10000000149011612,0.02621730975806713,0.0,0.041047655045986176,0.0020292350091040134,0.000850341806653887,0.0023714429698884487,15588.1650390625,0.0,0.0,0.03256170451641083,0.9925304055213928,0.0030148951336741447,0.030148280784487724,0.030148280784487724,0.0030773920007050037,0.035342391580343246,0.0030773920007050037,0.04408371448516846,0.009073954075574875,0.0,0.22114510834217072,0.0,0.3017651438713074,0.3017115294933319,0.10000000149011612,0.030173202976584435,0.0,0.04590047150850296,0.0026918831281363964,0.0009762053960002959,0.003046143101528287,27048.154296875,0.0,0.0,0.04044760763645172,0.9921529293060303,0.027048153802752495,0.0,0.0,0.0992152988910675,0.03500976040959358,0.015588164329528809,0.0,0.0,0.09925298392772675,0.036355435848236084
3,0.0022619327064603567,0.02306424453854561,0.02306424453854561,0.0024993745610117912,0.02456475794315338,0.0024993745610117912,0.04307003319263458,0.009968587197363377,0.37966588139533997,0.20688499510288239,0.0,0.293876051902771,0.22500020265579224,0.10000000149011612,0.02307184785604477,0.0,0.041597429662942886,0.0020193583332002163,0.0008173078531399369,0.0023806553799659014,16282.5927734375,0.0,0.0,0.03203530237078667,0.992450475692749,0.0012025131145492196,0.01684756763279438,0.01684756763279438,0.0015554506098851562,0.020292697474360466,0.0015554506098851562,0.03261183574795723,0.00821207370609045,0.0,0.1686723828315735,0.0,0.7405738234519958,0.11134084314107895,0.10000000149011612,0.016864098608493805,0.0,0.03030923381447792,0.0009634691523388028,0.0007697577821090817,0.0013789820950478315,1006.77734375,0.0,0.0,0.02735619992017746,0.9932976365089417,0.0010067775147035718,0.0,0.0,0.09932975471019745,0.024399755522608757,0.016282591968774796,0.0,0.0,0.0992451012134552,0.03310143202543259
4,0.0009632299188524485,0.014070553705096245,0.014070553705096245,0.0015619000187143683,0.021485887467861176,0.0015619000187143683,0.03337604179978371,0.00841826107352972,0.6753550171852112,0.1705934852361679,0.0,0.7581038475036621,0.08661428093910217,0.10000000149011612,0.014108097180724144,0.0,0.027696087956428528,0.000764189288020134,0.0009444989846087992,0.0012625657254830003,1636.0986328125,0.0,0.0,0.024592343717813492,0.9923409223556519,0.0005719931214116514,0.009411666542291641,0.009411666542291641,0.0015008706832304597,0.022820696234703064,0.0015008706832304597,0.027079904451966286,0.00716214906424284,0.0,0.15656112134456635,0.0,0.8476744294166565,0.05140971019864082,0.10000000149011612,0.00947599671781063,0.0,0.02206251211464405,0.0004070033610332757,0.00115438352804631,0.001036431873217225,611.8455200195312,0.0,0.0,0.024643583223223686,0.9919164180755615,0.0006118456367403269,0.0,0.0,0.09919162094593048,0.01991775445640087,0.001636098837479949,0.0,0.0,0.09923413395881653,0.024957789108157158
5,0.00046207121340557933,0.00662979343906045,0.00662979343906045,0.0009746761061251163,0.011177962645888329,0.0009746761061251163,0.02654867246747017,0.00802256166934967,0.9088241457939148,0.15494921803474426,0.0,0.7091204524040222,0.042248595505952835,0.10000000149011612,0.006652827374637127,0.0,0.020472988486289978,0.00032684559118933976,0.0005482722772285342,0.0007183737470768392,1021.84228515625,0.0,0.0,0.017041834071278572,0.9923653602600098,0.0004437519237399101,0.005391774233430624,0.005391774233430624,0.0010302490554749966,0.005774734541773796,0.0010302490554749966,0.030203938484191895,0.00811981875449419,0.0,0.16171422600746155,0.0,0.5279167890548706,0.04191039875149727,0.10000000149011612,0.005393612198531628,0.0,0.020348746329545975,0.00033311411971226335,0.0008091552299447358,0.0007370006060227752,99.75139617919922,0.0,0.0,0.01989475078880787,0.9932730197906494,9.97513925540261e-05,0.0,0.0,0.09932728856801987,0.02208411879837513,0.0010218425886705518,0.0,0.0,0.09923641383647919,0.018526120111346245
6,0.00030671185231767595,0.004901878070086241,0.004901878070086241,0.0007109428406693041,0.009350881911814213,0.0007109428406693041,0.02683248184621334,0.00829260889440775,0.9396964311599731,0.1542685478925705,0.0,0.6226418614387512,0.025960102677345276,0.10000000149011612,0.004924409557133913,0.0,0.01682855933904648,0.00022237595112528652,0.00043321686098352075,0.0005088274483568966,280.4423828125,0.0,0.0,0.014803281053900719,0.9915876984596252,0.000347595545463264,0.005396517924964428,0.005396517924964428,0.0008590182405896485,0.013732957653701305,0.0008590182405896485,0.02417549304664135,0.0074205584824085236,0.0,0.1490226686000824,0.0,0.6489702463150024,0.028007304295897484,0.10000000149011612,0.005436515901237726,0.0,0.017895912751555443,0.00023849087301641703,0.00047535565681755543,0.0006033069803379476,131.63241577148438,0.0,0.0,0.017687121406197548,0.9922291040420532,0.00013163241965230554,0.0,0.0,0.09922289848327637,0.016754930838942528,0.000280442473012954,0.0,0.0,0.09915869683027267,0.01853986829519272
7,0.00029915192862972617,0.004655077587813139,0.004655077587813139,0.0007247013854794204,0.011825553141534328,0.0007247013854794204,0.02132570929825306,0.007907809689640999,0.9055367708206177,0.14332540333271027,0.0,0.572766125202179,0.024414468556642532,0.10000000149011612,0.004691384732723236,0.0,0.01669953390955925,0.00020283630874473602,0.0003889325598720461,0.0005119263078086078,474.557373046875,0.0,0.0,0.014783129096031189,0.9909564256668091,0.00026468015857972205,0.003895476693287492,0.003895476693287492,0.0009334994247183204,0.013946663588285446,0.0009334994247183204,0.01644117571413517,0.007695883046835661,0.0,0.13350814580917358,0.0,0.3879454433917999,0.021989542990922928,0.10000000149011612,0.003943699412047863,0.0,0.01587594673037529,0.00019143018289469182,0.0005421986570581794,0.0005990896606817842,593.33837890625,0.0,0.0,0.019557639956474304,0.9869972467422485,0.0005933383363299072,0.0,0.0,0.09869973361492157,0.008745290338993073,0.0004745573678519577,0.0,0.0,0.0990956649184227,0.013417917303740978
8,0.00025202493998222053,0.0038126979488879442,0.0038126979488879442,0.000779960653744638,0.011911638081073761,0.000779960653744638,0.017630957067012787,0.007890855893492699,0.9670202136039734,0.13565228879451752,0.0,0.38074177503585815,0.020727619528770447,0.10000000149011612,0.0038537101354449987,0.0,0.0154702328145504,0.00018224109953735024,0.0004492729785852134,0.0005159926367923617,512.299072265625,0.0,0.0,0.01626160368323326,0.9873056411743164,0.00019116426119580865,0.002811111742630601,0.002811111742630601,0.0008316733874380589,0.0066337971948087215,0.0008316733874380589,0.013858400285243988,0.007309372536838055,0.0,0.12826846539974213,0.0,0.3177335560321808,0.016655374318361282,0.10000000149011612,0.002829452743753791,0.0,0.013550789095461369,0.0001279969874303788,0.0007022717036306858,0.0005114187952131033,430.80938720703125,0.0,0.0,0.01789378747344017,0.9877915978431702,0.0004308093630243093,0.0,0.0,0.09877917170524597,0.006549029145389795,0.000512298836838454,0.0,0.0,0.09873057901859283,0.009740080684423447
9,0.00022170011652633548,0.0031363898888230324,0.0031363898888230324,0.0008885724819265306,0.011347314342856407,0.0008885724819265306,0.016773469746112823,0.00768924318253994,1.1785032749176025,0.13380835950374603,0.0,0.2712666094303131,0.018726816400885582,0.10000000149011612,0.003177966456860304,0.0,0.01463572308421135,0.00016838827286846936,0.000524025468621403,0.0005551364738494158,675.8825073242188,0.0,0.0,0.017654942348599434,0.9833791255950928,0.00018946487398352474,0.0024547092616558075,0.0024547092616558075,0.0008779074414633214,0.005151375196874142,0.0008779074414633214,0.017899557948112488,0.007679587695747614,0.0,0.13702234625816345,0.0,0.17380736768245697,0.016320088878273964,0.10000000149011612,0.0024676478933542967,0.0,0.013556287623941898,0.00016080703062471002,0.0007310303044505417,0.0005336861358955503,488.9820251464844,0.0,0.0,0.017812596634030342,0.9930874705314636,0.0004889820702373981,0.0,0.0,0.09930875152349472,0.010219970718026161,0.0006758824456483126,0.0,0.0,0.09833791851997375,0.009084230288863182
