epoch,background_mse_component,background_prediction_mae,background_prediction_mean,body_mse_component,body_prediction_mean,body_susceptibility_loss,depth_loss,depth_profile_loss,global_gradient_norm,loss,prediction_fraction_above_1e_4,prediction_fraction_near_saturation,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,susceptibility_amplitude_loss,susceptibility_loss,true_body_prediction_mae,tversky_loss,val_background_mse_component,val_background_prediction_mae,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_body_susceptibility_loss,val_depth_loss,val_depth_profile_loss,val_global_gradient_norm,val_loss,val_prediction_fraction_above_1e_4,val_prediction_fraction_near_saturation,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_susceptibility_amplitude_loss,val_susceptibility_loss,val_true_body_prediction_mae,val_tversky_loss,val_weighted_tversky_loss,val_z_center_loss,weighted_tversky_loss,z_center_loss
10,0.0029325212817639112,0.03823902830481529,0.03823902830481529,0.0031489834655076265,0.04641425609588623,0.0031489834655076265,0.015304217115044594,0.008855638094246387,6.350958824157715,0.13784897327423096,0.7896260619163513,0.18188241124153137,0.10000000149011612,0.0382804349064827,0.0,0.03835635259747505,0.00281111360527575,0.0021671815775334835,0.0030407512094825506,0.04377033933997154,0.9922143816947937,0.0028259102255105972,0.03738680109381676,0.03738680109381676,0.0029946276918053627,0.04754573851823807,0.0029946276918053627,0.01772395335137844,0.008205444552004337,0.0,0.14233817160129547,0.798731803894043,0.17465169727802277,0.10000000149011612,0.037435539066791534,0.0,0.037808358669281006,0.0027536756824702024,0.0019401111640036106,0.0029102698899805546,0.043688755482435226,0.9928621053695679,0.09928621351718903,0.009518509730696678,0.09922143071889877,0.006448579486459494
11,0.0028846939094364643,0.03772643953561783,0.03772643953561783,0.003152507124468684,0.04675786942243576,0.003152507124468684,0.01541927456855774,0.008766621351242065,4.8596577644348145,0.1379726231098175,0.7863620519638062,0.1811242252588272,0.10000000149011612,0.03777216002345085,0.0,0.038242220878601074,0.002738233655691147,0.0021579768508672714,0.0030186008661985397,0.04393748939037323,0.9921930432319641,0.002941807731986046,0.03779596462845802,0.03779596462845802,0.002999560907483101,0.04772903770208359,0.002999560907483101,0.014613069593906403,0.008157013915479183,0.0,0.13614757359027863,0.7689844965934753,0.19244618713855743,0.10000000149011612,0.03784361854195595,0.0,0.03891220688819885,0.0027420991100370884,0.0019521618960425258,0.0029706840869039297,0.044049739837646484,0.9925649762153625,0.09925650805234909,0.006456053350120783,0.09921924769878387,0.006652660667896271
12,0.002760149072855711,0.03643161058425903,0.03643161058425903,0.0031082527711987495,0.045997899025678635,0.0031082527711987495,0.014284251257777214,0.008613783866167068,5.2197699546813965,0.1354009062051773,0.7834132313728333,0.17185819149017334,0.10000000149011612,0.03648004308342934,0.0,0.03786802291870117,0.002539189299568534,0.002149115549400449,0.002934199757874012,0.04333008453249931,0.9920989274978638,0.0027544484473764896,0.03583933040499687,0.03583933040499687,0.002965517109259963,0.04622972756624222,0.002965517109259963,0.012507352977991104,0.008052419871091843,0.0,0.13136276602745056,0.7538568377494812,0.17616607248783112,0.10000000149011612,0.03588918223977089,0.0,0.03835761547088623,0.002315184799954295,0.0019273548386991024,0.0028599826619029045,0.04332619532942772,0.9924553632736206,0.09924552589654922,0.004454934038221836,0.09920991957187653,0.005670470651239157
13,0.0025158566422760487,0.034000642597675323,0.034000642597675323,0.0030165263451635838,0.043503157794475555,0.0030165263451635838,0.012469734065234661,0.008498048409819603,5.3664116859436035,0.13121213018894196,0.7792638540267944,0.1496354341506958,0.10000000149011612,0.034048762172460556,0.0,0.036895912140607834,0.0021993201225996017,0.0020907132420688868,0.002766192890703678,0.041949089616537094,0.9921653866767883,0.002227684250101447,0.0315796434879303,0.0315796434879303,0.0027015579398721457,0.04407056048512459,0.0027015579398721457,0.01698925532400608,0.007902612909674644,0.0,0.13957896828651428,0.7992225289344788,0.12568634748458862,0.10000000149011612,0.03163956478238106,0.0,0.0351056307554245,0.0020623684395104647,0.0017896443605422974,0.002464620629325509,0.041226767003536224,0.992838978767395,0.09928388893604279,0.009086641483008862,0.09921640902757645,0.003971679136157036
14,0.002425565617159009,0.03310956805944443,0.03310956805944443,0.002924026921391487,0.042608365416526794,0.002924026921391487,0.012408380396664143,0.008377558551728725,6.02331018447876,0.1308308243751526,0.7769815325737,0.14527715742588043,0.10000000149011612,0.03315768763422966,0.0,0.036480553448200226,0.002092842012643814,0.002029191004112363,0.002674794988706708,0.04099397733807564,0.9921717643737793,0.002425067825242877,0.032679133117198944,0.032679133117198944,0.002778824884444475,0.0433516651391983,0.002778824884444475,0.011302465572953224,0.007767730858176947,0.0,0.12833170592784882,0.7630582451820374,0.14684733748435974,0.10000000149011612,0.032730333507061005,0.0,0.036862995475530624,0.0020607300102710724,0.001782406703568995,0.0026019467040896416,0.041325900703668594,0.9928171038627625,0.09928172081708908,0.003534734947606921,0.09921715408563614,0.004030822776257992
15,0.0023280156310647726,0.031846847385168076,0.031846847385168076,0.0027728083077818155,0.04015070199966431,0.0027728083077818155,0.011227735318243504,0.008243119344115257,3.501189947128296,0.12811030447483063,0.7711533308029175,0.13874509930610657,0.10000000149011612,0.0318889245390892,0.0,0.036264125257730484,0.001956910127773881,0.001921393326483667,0.0025504138320684433,0.0389452762901783,0.9922611117362976,0.002299161162227392,0.03135145455598831,0.03135145455598831,0.002530007855966687,0.03853972628712654,0.002530007855966687,0.011441857554018497,0.007585289888083935,0.0,0.12814432382583618,0.756335973739624,0.1346786469221115,0.10000000149011612,0.031385939568281174,0.0,0.036298222839832306,0.0018864640733227134,0.0016430527903139591,0.002414584392681718,0.03757273405790329,0.9931653738021851,0.0993165373802185,0.003856568830087781,0.09922608733177185,0.0029846192337572575
16,0.0020891199819743633,0.029200255870819092,0.029200255870819092,0.002559746615588665,0.03747248649597168,0.002559746615588665,0.012434642761945724,0.008014769293367863,5.493933200836182,0.1297970712184906,0.765695333480835,0.12533502280712128,0.10000000149011612,0.029242131859064102,0.0,0.03518331050872803,0.0016734314849600196,0.0016843978082761168,0.0023244330659508705,0.036648835986852646,0.9924550652503967,0.0019707821775227785,0.027165710926055908,0.027165710926055908,0.00220617582090199,0.03285761922597885,0.00220617582090199,0.01051196176558733,0.007418606895953417,0.0,0.1250513792037964,0.733625590801239,0.12227681279182434,0.10000000149011612,0.027193011716008186,0.0,0.03512091189622879,0.0014653928810730577,0.0011387367267161608,0.0020884794648736715,0.03417753055691719,0.9933485984802246,0.09933485090732574,0.0030933567322790623,0.09924556314945221,0.004419873934239149
17,0.0017061348771676421,0.024344943463802338,0.024344943463802338,0.0019382323371246457,0.028466345742344856,0.0019382323371246457,0.010476326569914818,0.007803098298609257,4.560988426208496,0.12436018884181976,0.7407159209251404,0.1040819063782692,0.10000000149011612,0.024365847930312157,0.0,0.03337542340159416,0.0012474439572542906,0.0010507667902857065,0.0018221831414848566,0.029770858585834503,0.9928710460662842,0.001737764454446733,0.023957042023539543,0.023957042023539543,0.0017575419042259455,0.026003984734416008,0.0017575419042259455,0.0101744020357728,0.007174561731517315,0.0,0.12357649207115173,0.7210454344749451,0.11035481840372086,0.10000000149011612,0.02396686188876629,0.0,0.034110236912965775,0.0012477455893531442,0.0008475695503875613,0.0017476532375440001,0.02864258363842964,0.993847668170929,0.09938474744558334,0.00299984123557806,0.09928711503744125,0.0026732396800071
18,0.0015119249001145363,0.021550502628087997,0.021550502628087997,0.0015791099285706878,0.024194857105612755,0.0015791099285706878,0.010612753219902515,0.007506823167204857,3.821000337600708,0.123914435505867,0.7367889881134033,0.09637010842561722,0.10000000149011612,0.021563898772001266,0.0,0.03236586973071098,0.0010380418971180916,0.0007999703520908952,0.0015455170068889856,0.025815047323703766,0.993053674697876,0.0016116956248879433,0.022108331322669983,0.022108331322669983,0.0015689450083300471,0.022302106022834778,0.0015689450083300471,0.009860612452030182,0.006943193729966879,0.0,0.12253247201442719,0.7127478122711182,0.10425140708684921,0.10000000149011612,0.022109270095825195,0.0,0.033502377569675446,0.0010862350463867188,0.0007320740260183811,0.0015903201419860125,0.025668812915682793,0.9940263628959656,0.09940264374017715,0.002917418722063303,0.09930537641048431,0.0031059340108186007
19,0.0014145179884508252,0.02024044468998909,0.02024044468998909,0.0013768711360171437,0.02246580459177494,0.0013768711360171437,0.011101377196609974,0.00734487222507596,3.535783290863037,0.12450462579727173,0.7446023225784302,0.08951925486326218,0.10000000149011612,0.020251723006367683,0.0,0.03169562667608261,0.0009387063910253346,0.0006847231416031718,0.001395694212988019,0.02330508828163147,0.9928268194198608,0.0014178225537762046,0.019932318478822708,0.019932318478822708,0.0012679332867264748,0.022644655779004097,0.0012679332867264748,0.009507845155894756,0.006824051029980183,0.0,0.12115621566772461,0.7344622611999512,0.09252990782260895,0.10000000149011612,0.019945332780480385,0.0,0.03193672001361847,0.0009362177806906402,0.0005224765045568347,0.0013428780948743224,0.023002248257398605,0.9933897256851196,0.09933897852897644,0.0026837936602532864,0.09928272664546967,0.0037565105594694614
20,0.0013654637150466442,0.019217506051063538,0.019217506051063538,0.0011558332480490208,0.02083980105817318,0.0011558332480490208,0.009865282103419304,0.0072328695096075535,3.414214849472046,0.12169487774372101,0.7219627499580383,0.08763634413480759,0.10000000149011612,0.01922570914030075,0.0,0.031552281230688095,0.000897117774002254,0.0005325930542312562,0.0012606484815478325,0.02029508352279663,0.992740273475647,0.0014374336460605264,0.019844593480229378,0.019844593480229378,0.001182500389404595,0.0238058902323246,0.001182500389404595,0.00938377808779478,0.006873990409076214,0.0,0.12080247700214386,0.7115126252174377,0.09378977119922638,0.10000000149011612,0.01986359991133213,0.0,0.03229846805334091,0.0009379783878102899,0.0004706906038336456,0.001309967483393848,0.022173961624503136,0.993162989616394,0.0993162989616394,0.002509787678718567,0.09927398711442947,0.002632411429658532
21,0.0013097943738102913,0.018117178231477737,0.018117178231477737,0.0010357731953263283,0.02023524045944214,0.0010357731953263283,0.009816307574510574,0.007200782652944326,3.9709205627441406,0.12135403603315353,0.6932690143585205,0.08704918622970581,0.10000000149011612,0.018127908930182457,0.0,0.03132188692688942,0.0008520953706465662,0.0004348037182353437,0.001172784250229597,0.018965521827340126,0.9926170110702515,0.0013240096159279346,0.01771097257733345,0.01771097257733345,0.0010775268310680985,0.02138187736272812,0.0010775268310680985,0.008848326280713081,0.0066386074759066105,0.0,0.11948154121637344,0.6624842286109924,0.09098286926746368,0.10000000149011612,0.01772858202457428,0.0,0.03178071603178978,0.0008552048238925636,0.00041957967914640903,0.0012007682817056775,0.020453134551644325,0.9930931925773621,0.09930934756994247,0.0022097183391451836,0.09926175326108932,0.002615520730614662
22,0.0011850730516016483,0.016020752489566803,0.016020752489566803,0.0008592169615440071,0.018248289823532104,0.0008592169615440071,0.010106716305017471,0.007145616691559553,4.05303955078125,0.12160391360521317,0.6629167199134827,0.08071344345808029,0.10000000149011612,0.01603202149271965,0.0,0.030461112037301064,0.0007566235726699233,0.00037385147879831493,0.0010221445700153708,0.016553323715925217,0.9923778772354126,0.0012060378212481737,0.01600058004260063,0.01600058004260063,0.0008084193104878068,0.01815618760883808,0.0008084193104878068,0.009349919855594635,0.00660606799647212,0.0,0.12026304006576538,0.6296361088752747,0.08349303901195526,0.10000000149011612,0.01601092517375946,0.0,0.030810559168457985,0.0007784542976878583,0.0004199625109322369,0.0010072286240756512,0.017832690849900246,0.9935757517814636,0.09935758262872696,0.0027438541874289513,0.09923776984214783,0.002961105201393366
23,0.0011442310642451048,0.01530965231359005,0.01530965231359005,0.0007168069132603705,0.01704048551619053,0.0007168069132603705,0.009141371585428715,0.007043047808110714,3.502932071685791,0.11946280300617218,0.6312410235404968,0.07869439572095871,0.10000000149011612,0.015318411402404308,0.0,0.0301520898938179,0.0007307525957003236,0.00029053582693450153,0.0009305189014412463,0.015428302809596062,0.9922824501991272,0.0013460126938298345,0.017482232302427292,0.017482232302427292,0.00090460991486907,0.020847022533416748,0.00090460991486907,0.009402294643223286,0.006618894170969725,0.0,0.12048779428005219,0.6327425241470337,0.09423604607582092,0.10000000149011612,0.017498373985290527,0.0,0.032241180539131165,0.0008548494661226869,0.0004221524577587843,0.0011253113625571132,0.018849248066544533,0.9928087592124939,0.09928087890148163,0.0027834007050842047,0.09922824054956436,0.0020983226131647825
24,0.0011374870082363486,0.015154733322560787,0.015154733322560787,0.0007697365945205092,0.018370166420936584,0.0007697365945205092,0.010033661499619484,0.007017642725259066,4.644740104675293,0.12123965471982956,0.6260921955108643,0.07753995060920715,0.10000000149011612,0.015171024017035961,0.0,0.030124463140964508,0.0007366117788478732,0.0002968737098854035,0.0009536120342090726,0.015997476875782013,0.9918512105941772,0.0012735170312225819,0.01634806953370571,0.01634806953370571,0.0009479537839069963,0.020927922800183296,0.0009479537839069963,0.009271265007555485,0.006615020800381899,0.0,0.12013887614011765,0.6190922856330872,0.09088551998138428,0.10000000149011612,0.01637003943324089,0.0,0.031709618866443634,0.0008000159286893904,0.0004462262731976807,0.0011107355821877718,0.018871909007430077,0.9923935532569885,0.09923935681581497,0.0026562444400042295,0.09918519109487534,0.0030160176102072
25,0.0010647691087797284,0.01396961323916912,0.01396961323916912,0.0006717399810440838,0.016300253570079803,0.0006717399810440838,0.0088316285982728,0.006920746993273497,3.321075201034546,0.11867494881153107,0.6020093560218811,0.07451226562261581,0.10000000149011612,0.013981407508254051,0.0,0.0294797383248806,0.0006804813165217638,0.0002821003436110914,0.0008682538173161447,0.014498881064355373,0.9918087124824524,0.0009868848137557507,0.013244771398603916,0.013244771398603916,0.0007725254981778562,0.01931871473789215,0.0007725254981778562,0.009106308221817017,0.006522372830659151,0.0,0.11928455531597137,0.6085382103919983,0.06618703156709671,0.10000000149011612,0.013273913413286209,0.0,0.02849234640598297,0.0006474138936027884,0.00035398374893702567,0.0008797051850706339,0.017087150365114212,0.9919084906578064,0.0991908460855484,0.002583934925496578,0.09918085485696793,0.0019108797423541546
26,0.000980170676484704,0.013007870875298977,0.013007870875298977,0.0005982036818750203,0.01589604653418064,0.0005982036818750203,0.008435436524450779,0.006869451608508825,3.029421091079712,0.11767007410526276,0.5861400961875916,0.06709704548120499,0.10000000149011612,0.013022495433688164,0.0,0.02847222611308098,0.0006238193018361926,0.0002446159487590194,0.0007891864515841007,0.013934096321463585,0.991415798664093,0.0010330852819606662,0.013038317672908306,0.013038317672908306,0.0007354228291660547,0.018055537715554237,0.0007354228291660547,0.008488996885716915,0.006415396463125944,0.0,0.11803092807531357,0.5442050099372864,0.0743795782327652,0.10000000149011612,0.013062388636171818,0.0,0.029378226026892662,0.000644763233140111,0.00035205233143642545,0.0008842538809403777,0.016412120312452316,0.9917185306549072,0.09917186945676804,0.0020736013539135456,0.09914153069257736,0.0015659892233088613
27,0.0008781903889030218,0.011417598463594913,0.011417598463594913,0.0005454638740047812,0.015149270184338093,0.0005454638740047812,0.008292840793728828,0.006768899038434029,2.7644121646881104,0.11717624962329865,0.5450460910797119,0.06094234064221382,0.10000000149011612,0.011436480097472668,0.0,0.027348358184099197,0.0005515351658686996,0.00022455997532233596,0.0007118269568309188,0.013081351295113564,0.9910262227058411,0.0008066489826887846,0.010398688726127148,0.010398688726127148,0.0006694977055303752,0.014880020171403885,0.0006694977055303752,0.008985131047666073,0.006260840222239494,0.0,0.11871916800737381,0.5199439525604248,0.05724995955824852,0.10000000149011612,0.01042018923908472,0.0,0.026432128623127937,0.0005076813395135105,0.0003483083564788103,0.0007380731403827667,0.015421023592352867,0.9915482997894287,0.09915483742952347,0.0027242922224104404,0.09910263866186142,0.0015239380300045013
28,0.000785508775152266,0.010218740440905094,0.010218740440905094,0.000530675461050123,0.01463366486132145,0.000530675461050123,0.007924075238406658,0.006571336183696985,1.9158092737197876,0.11625455319881439,0.5258497595787048,0.054095976054668427,0.10000000149011612,0.010241095907986164,0.0,0.026104364544153214,0.0004886506358161569,0.00021322318934835494,0.000658092088997364,0.012659624218940735,0.9904647469520569,0.0007884121732786298,0.010107127949595451,0.010107127949595451,0.0006393668008968234,0.016101133078336716,0.0006393668008968234,0.007702983450144529,0.006091427989304066,0.0,0.11601660400629044,0.4980180859565735,0.05469248443841934,0.10000000149011612,0.010135885328054428,0.0,0.0262055154889822,0.0004905515816062689,0.00033066581818275154,0.0007138894288800657,0.014870439656078815,0.9907550811767578,0.09907551854848862,0.001611557207070291,0.09904646128416061,0.0013527361443266273
29,0.0006891965167596936,0.008972668088972569,0.008972668088972569,0.0005034232162870467,0.014876129105687141,0.0005034232162870467,0.008434848859906197,0.006501451134681702,3.3598101139068604,0.11709088832139969,0.49244388937950134,0.04754852131009102,0.10000000149011612,0.00900256261229515,0.0,0.024687547236680984,0.00042597128776833415,0.0002123231824953109,0.000596309662796557,0.012517908588051796,0.9898658990859985,0.0006866837502457201,0.008645948953926563,0.008645948953926563,0.000661853002384305,0.01895705796778202,0.000661853002384305,0.008133474737405777,0.0060767983086407185,0.0,0.11672509461641312,0.4741460084915161,0.0502554327249527,0.10000000149011612,0.008695418015122414,0.0,0.02477933093905449,0.0004211908672004938,0.0003406168252695352,0.0006742684636265039,0.01574413850903511,0.9902206659317017,0.0990220457315445,0.002056676894426346,0.09898658096790314,0.0019333926029503345
30,0.0006151154520921409,0.007934576831758022,0.007934576831758022,0.000514103623572737,0.014793004840612411,0.000514103623572737,0.007984663359820843,0.006319131702184677,2.073787212371826,0.11603385955095291,0.4644935429096222,0.04335435852408409,0.10000000149011612,0.007969312369823456,0.0,0.023522326722741127,0.0003781585837714374,0.00020414454047568142,0.0005646090721711516,0.012372703291475773,0.9891763925552368,0.0005298249889165163,0.006896430626511574,0.006896430626511574,0.0006150658591650426,0.017447594553232193,0.0006150658591650426,0.007836948148906231,0.005744683090597391,0.0,0.11583692580461502,0.44671639800071716,0.03713948652148247,0.10000000149011612,0.0069470531307160854,0.0,0.022015675902366638,0.0003301916003692895,0.00032962122349999845,0.000572445394936949,0.014942951500415802,0.9893074631690979,0.09893074631690979,0.00209226505830884,0.09891768544912338,0.0016655278159305453
