epoch,background_mse_component,background_prediction_mae,background_prediction_mean,body_mse_component,body_prediction_mean,body_susceptibility_loss,depth_loss,depth_profile_loss,global_gradient_norm,loss,prediction_fraction_above_1e_4,prediction_fraction_near_saturation,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,susceptibility_amplitude_loss,susceptibility_loss,true_body_prediction_mae,tversky_loss,val_background_mse_component,val_background_prediction_mae,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_body_susceptibility_loss,val_depth_loss,val_depth_profile_loss,val_global_gradient_norm,val_loss,val_prediction_fraction_above_1e_4,val_prediction_fraction_near_saturation,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_susceptibility_amplitude_loss,val_susceptibility_loss,val_true_body_prediction_mae,val_tversky_loss,val_weighted_tversky_loss,val_z_center_loss,weighted_tversky_loss,z_center_loss
10,0.0008080572006292641,0.01604977622628212,0.01604977622628212,0.0009365158039145172,0.024436907842755318,0.0009365158039145172,0.040593817830085754,0.008185533806681633,0.2725549042224884,0.18267105519771576,0.9357090592384338,0.06432977318763733,0.10000000149011612,0.01609225384891033,0.0,0.023481976240873337,0.0006751560722477734,0.0006871777004562318,0.0008722866186872125,0.022173790261149406,0.992488443851471,0.0006489447550848126,0.014104979112744331,0.014104979112744331,0.0006351565825752914,0.023222096264362335,0.0006351565825752914,0.03931625932455063,0.00739021971821785,0.0,0.17958107590675354,0.947905957698822,0.051858216524124146,0.10000000149011612,0.014148726128041744,0.0,0.02123451977968216,0.0005361786461435258,0.0004781751777045429,0.0006420505815185606,0.019404452294111252,0.9929215312004089,0.09929214417934418,0.03192603215575218,0.09924875944852829,0.03240828961133957
11,0.0006721274694427848,0.01378202997148037,0.01378202997148037,0.000869089039042592,0.023722298443317413,0.000869089039042592,0.04169598966836929,0.008245781995356083,0.35894861817359924,0.18455563485622406,0.9371946454048157,0.048516031354665756,0.10000000149011612,0.01383235678076744,0.0,0.021998206153512,0.000553606019821018,0.0005621137097477913,0.0007706080796197057,0.02117127552628517,0.9927730560302734,0.0002611089439596981,0.0069689699448645115,0.0069689699448645115,0.0007015797309577465,0.01933070458471775,0.0007015797309577465,0.03900076821446419,0.007491884287446737,0.0,0.17836447060108185,0.9143430590629578,0.015843302011489868,0.10000000149011612,0.0070282770320773125,0.0,0.014701702632009983,0.00019475218141451478,0.0003658175701275468,0.000481344381114468,0.0189017653465271,0.9932101964950562,0.09932103008031845,0.03150888532400131,0.0992773026227951,0.03345019742846489
12,0.0002879950625356287,0.005802813917398453,0.005802813917398453,0.0007978243520483375,0.019293976947665215,0.0007978243520483375,0.03711934760212898,0.008434970863163471,0.5969134569168091,0.17459489405155182,0.8499264121055603,0.016732269898056984,0.10000000149011612,0.005871132016181946,0.0,0.01608741469681263,0.00023052823962643743,0.00030880296253599226,0.0005429096054285765,0.01763205975294113,0.9927384853363037,0.00045495241647586226,0.006638225167989731,0.006638225167989731,0.0010349289514124393,0.022280972450971603,0.0010349289514124393,0.03164498507976532,0.008084689266979694,0.0,0.16409601271152496,0.7827556133270264,0.030826924368739128,0.10000000149011612,0.006713273469358683,0.0,0.020387455821037292,0.00042365016997791827,0.0003075094136875123,0.0007449407130479813,0.022870773449540138,0.9932990074157715,0.09932990372180939,0.0235603004693985,0.09927382320165634,0.028684385120868683
13,0.0004580535751301795,0.005924704018980265,0.005924704018980265,0.0010642295237630606,0.018785757943987846,0.0010642295237630606,0.02865496464073658,0.008715217001736164,1.3587281703948975,0.15808577835559845,0.6168137192726135,0.02917252667248249,0.10000000149011612,0.0059898304753005505,0.0,0.02067561447620392,0.0004349129740148783,0.0003114251885563135,0.0007611420005559921,0.020925523713231087,0.9926847219467163,0.0004238120454829186,0.004694070667028427,0.004694070667028427,0.0011812092270702124,0.017495257779955864,0.0011812092270702124,0.021945059299468994,0.007915716618299484,0.0,0.14476855099201202,0.36963754892349243,0.034122008830308914,0.10000000149011612,0.004755488131195307,0.0,0.02015777863562107,0.0003722576075233519,0.00039160295273177326,0.0008025103597901762,0.023055680096149445,0.9931207299232483,0.09931206703186035,0.01402934081852436,0.09926852583885193,0.019939737394452095
14,0.00036223657662048936,0.004255219828337431,0.004255219828337431,0.0010918996995314956,0.01461353525519371,0.0010918996995314956,0.02202661707997322,0.008586699143052101,2.0617241859436035,0.14477796852588654,0.2891169488430023,0.02762075886130333,0.10000000149011612,0.004307673778384924,0.0,0.018659813329577446,0.00033874891232699156,0.0003883607278112322,0.0007270683418028057,0.02078155428171158,0.9927054047584534,0.0002881761465687305,0.00310338893905282,0.00310338893905282,0.0012230450520291924,0.012981919571757317,0.0012230450520291924,0.017160452902317047,0.007514547556638718,0.0,0.13516761362552643,0.07249898463487625,0.024409892037510872,0.10000000149011612,0.003150784410536289,0.0,0.016804443672299385,0.0002533277729526162,0.0005474975914694369,0.000755610759370029,0.022936077788472176,0.9929025173187256,0.09929023683071136,0.009645906277000904,0.09927056729793549,0.013439910486340523
15,0.00026790265110321343,0.002932691015303135,0.002932691015303135,0.0012003001756966114,0.014314094558358192,0.0012003001756966114,0.016735859215259552,0.008270814083516598,2.30973482131958,0.13373245298862457,0.09933369606733322,0.02241174317896366,0.10000000149011612,0.002990324981510639,0.0,0.016251664608716965,0.0002512366627342999,0.0004139444208703935,0.0007341025630012155,0.021641677245497704,0.9886144995689392,0.0002562102163210511,0.002687242813408375,0.002687242813408375,0.0014798283809795976,0.016432251781225204,0.0014798283809795976,0.014577742666006088,0.0076035987585783005,0.0,0.12832246720790863,0.041643574833869934,0.022730408236384392,0.10000000149011612,0.002753188367933035,0.0,0.01596052013337612,0.0002479619288351387,0.0005461959517560899,0.0008680192986503243,0.025245068594813347,0.9750485420227051,0.09750483185052872,0.0069741434417665005,0.09886156022548676,0.008465041406452656
16,0.00015904287283774465,0.001699485001154244,0.001699485001154244,0.0014879924710839987,0.020106250420212746,0.0014879924710839987,0.014227194711565971,0.008332275785505772,2.3806211948394775,0.1238585039973259,0.04461964964866638,0.014351033605635166,0.10000000149011612,0.0017926923464983702,0.0,0.01282957848161459,0.00014228877262212336,0.0004255222447682172,0.0008235177956521511,0.02466498501598835,0.9401277303695679,0.00012575955770444125,0.0013077323092147708,0.0013077323092147708,0.0020611705258488655,0.02732948027551174,0.0020611705258488655,0.013008952140808105,0.007947730831801891,0.0,0.11768762767314911,0.02189788781106472,0.01238403283059597,0.10000000149011612,0.0014325783122330904,0.0,0.01164979673922062,9.951763786375523e-05,0.0005730506964027882,0.0010934649035334587,0.03056834638118744,0.8990366458892822,0.08990366756916046,0.005061223637312651,0.09401272982358932,0.005894923582673073
17,0.00010141921666217968,0.0010613568592816591,0.0010613568592816591,0.0020586687605828047,0.02846931479871273,0.0020586687605828047,0.013780883513391018,0.008850159123539925,1.8137069940567017,0.11704446375370026,0.022474976256489754,0.010221212171018124,0.10000000149011612,0.001200145692564547,0.0,0.010647699236869812,8.80424995557405e-05,0.0007258846890181303,0.0010800440795719624,0.029885971918702126,0.8758874535560608,7.476637256331742e-05,0.0007720976718701422,0.0007720976718701422,0.002353950869292021,0.02940693125128746,0.002353950869292021,0.011658575385808945,0.008029546588659286,0.0,0.10802465677261353,0.013176371343433857,0.008128865621984005,0.10000000149011612,0.000909480731934309,0.0,0.009342793375253677,5.9168516600038856e-05,0.0008893793565221131,0.001214358489960432,0.0327792763710022,0.8254458904266357,0.08254459500312805,0.003629029495641589,0.08758873492479324,0.0049307276494801044
18,5.5908581998664886e-05,0.0005798722850158811,0.0005798722850158811,0.002303615678101778,0.028078896924853325,0.002303615678101778,0.012874341569840908,0.008261589333415031,2.012561559677124,0.1073121577501297,0.01052385475486517,0.006298126187175512,0.10000000149011612,0.0007191215408965945,0.0,0.00830091256648302,4.805064600077458e-05,0.0009488864452578127,0.00117976195178926,0.03076235018670559,0.7938677072525024,5.636414061882533e-05,0.0005756958271376789,0.0005756958271376789,0.0028663978446274996,0.03580028563737869,0.0028663978446274996,0.012306076474487782,0.00744673004373908,0.0,0.10472271591424942,0.008838500827550888,0.006879577413201332,0.10000000149011612,0.0007446952513419092,0.0,0.00851117167621851,4.550538506009616e-05,0.0013540606014430523,0.0014613809762522578,0.037098970264196396,0.7724964618682861,0.07724963873624802,0.004859343636780977,0.07938681542873383,0.004612745251506567
19,3.825298335868865e-05,0.0003977884480264038,0.0003977884480264038,0.002506357617676258,0.029159218072891235,0.002506357617676258,0.017924480140209198,0.008705703541636467,2.276357650756836,0.11492964625358582,0.007569264620542526,0.004737986251711845,0.10000000149011612,0.0005434309132397175,0.0,0.007224865723401308,3.726127033587545e-05,0.0011068482417613268,0.0012723056133836508,0.0325569286942482,0.7666434645652771,2.754490742518101e-05,0.0002858394873328507,0.0002858394873328507,0.0027437047101557255,0.027616888284683228,0.0027437047101557255,0.012891863472759724,0.007711172569543123,0.0,0.1017841026186943,0.0057836915366351604,0.003706970252096653,0.10000000149011612,0.0004169676103629172,0.0,0.006345726549625397,2.8483040296123363e-05,0.0012040222063660622,0.0013856247533112764,0.03417735919356346,0.7338224053382874,0.07338223606348038,0.005180690437555313,0.07666424661874771,0.00921876635402441
20,2.338419835723471e-05,0.00024322942772414535,0.00024322942772414535,0.002613762393593788,0.02789033204317093,0.002613762393593788,0.01304129883646965,0.008244326338171959,2.4752016067504883,0.09761783480644226,0.005580688361078501,0.0033672384452074766,0.10000000149011612,0.00038322858745232224,0.0,0.006071857176721096,2.6404703021398745e-05,0.0011536043602973223,0.0013185744173824787,0.03241565451025963,0.690366268157959,4.266312680556439e-05,0.0004381673352327198,0.0004381673352327198,0.0033723246306180954,0.04131339490413666,0.0033723246306180954,0.01219154242426157,0.007386571727693081,0.0,0.0982811376452446,0.007738139014691114,0.0058030192740261555,0.10000000149011612,0.0006342773558571935,0.0,0.007853305898606777,4.529829675448127e-05,0.001652247621677816,0.0017074941424652934,0.04054741561412811,0.7049300670623779,0.07049300521612167,0.004804970696568489,0.06903668493032455,0.004796978551894426
21,1.973895814444404e-05,0.0002048564056167379,0.0002048564056167379,0.0028000313322991133,0.029500355944037437,0.0028000313322991133,0.012306241318583488,0.007504109758883715,2.8470458984375,0.09249737113714218,0.004864735994488001,0.0031325581949204206,0.10000000149011612,0.0003532025730237365,0.0,0.005838365294039249,2.585610309324693e-05,0.0012768675806000829,0.0014098857063800097,0.033500995486974716,0.6517227292060852,1.5210447600111365e-05,0.00015593731950502843,0.00015593731950502843,0.002824935829266906,0.029244637116789818,0.002824935829266906,0.010982252657413483,0.007183776702731848,0.0,0.08535773307085037,0.0035016885958611965,0.002738037146627903,0.10000000149011612,0.00029549829196184874,0.0,0.005378601606935263,2.0940844478900544e-05,0.0012649298878386617,0.0014200730947777629,0.03365557640790939,0.6068728566169739,0.060687288641929626,0.003798474557697773,0.0651722252368927,0.004802130628377199
22,1.5064385479490738e-05,0.0001562763936817646,0.0001562763936817646,0.0027703118976205587,0.028359701856970787,0.0027703118976205587,0.01087104994803667,0.006916579324752092,2.5647354125976562,0.08623148500919342,0.003996236249804497,0.0026635334361344576,0.10000000149011612,0.000299092527711764,0.0,0.005377600435167551,2.20348247239599e-05,0.0012421720894053578,0.0013926872052252293,0.03265485167503357,0.6183246970176697,1.9764336684602313e-05,0.0002040764084085822,0.0002040764084085822,0.003233459545299411,0.03536105155944824,0.003233459545299411,0.0118099395185709,0.00690116360783577,0.0,0.08748330175876617,0.0048018391244113445,0.0034083048813045025,0.10000000149011612,0.0003727514995262027,0.0,0.0060188425704836845,2.6073670596815646e-05,0.0015354985371232033,0.001626612152904272,0.03799719363451004,0.6067524552345276,0.0606752410531044,0.004908776376396418,0.06183244660496712,0.003954470157623291
23,1.3163853509468026e-05,0.00013634833157993853,0.00013634833157993853,0.0028753953520208597,0.029550494626164436,0.0028753953520208597,0.01001653354614973,0.006681929342448711,2.3631279468536377,0.08132494240999222,0.0037263387348502874,0.00255559291690588,0.10000000149011612,0.0002852955658454448,0.0,0.005257571581751108,2.1061141524114646e-05,0.0012803281424567103,0.0014442788669839501,0.03347287327051163,0.5854622721672058,2.007337025133893e-05,0.00020784411753993481,0.00020784411753993481,0.0030465268064290285,0.031652964651584625,0.0030465268064290285,0.011841132305562496,0.00693707587197423,0.0,0.08849935233592987,0.004640502855181694,0.003230387344956398,0.10000000149011612,0.00035871064756065607,0.0,0.005896242335438728,3.157402534270659e-05,0.0012848642654716969,0.001533300383016467,0.03534121811389923,0.6196736693382263,0.06196737289428711,0.004904052242636681,0.058546215295791626,0.0033346000127494335
24,1.3034173207415733e-05,0.00013482189388014376,0.00013482189388014376,0.0029292006511241198,0.02983350120484829,0.0029292006511241198,0.009539174847304821,0.006643337197601795,2.308546304702759,0.07979805767536163,0.0036406859289854765,0.002564626047387719,0.10000000149011612,0.00028521002968773246,0.0,0.005260799545794725,2.214448068116326e-05,0.0012545164208859205,0.0014711165567860007,0.033969245851039886,0.5797196626663208,1.2404837434587535e-05,0.00012759554374497384,0.00012759554374497384,0.002841575536876917,0.02811436913907528,0.002841575536876917,0.015037178993225098,0.009545070119202137,0.0,0.0930866226553917,0.003062540665268898,0.0024280801881104708,0.10000000149011612,0.00026186968898400664,0.0,0.005062779411673546,2.1286938135745004e-05,0.001157493912614882,0.0014269901439547539,0.03297656401991844,0.6040651202201843,0.06040650233626366,0.005492110271006823,0.05797198414802551,0.0028958364855498075
25,1.3319406207301654e-05,0.00013778850552625954,0.00013778850552625954,0.0029784475918859243,0.030657686293125153,0.0029784475918859243,0.009865744039416313,0.006762134842574596,1.9347937107086182,0.07990390062332153,0.0037229410372674465,0.0026308491360396147,0.10000000149011612,0.00029233520035631955,0.0,0.005326860584318638,2.221744398411829e-05,0.0012817331589758396,0.001495884032920003,0.034433286637067795,0.5737257599830627,1.3963208402856253e-05,0.0001433432917110622,0.0001433432917110622,0.003053966211155057,0.031510476022958755,0.003053966211155057,0.009288073517382145,0.006368550006300211,0.0,0.07764551043510437,0.0035923258401453495,0.0027113850228488445,0.10000000149011612,0.0002938355610240251,0.0,0.005356412846595049,2.3969501853571273e-05,0.001329250168055296,0.0015339645324274898,0.03520410880446434,0.5618218183517456,0.05618219077587128,0.0029195225797593594,0.057372551411390305,0.003103605704382062
26,1.3177693290344905e-05,0.00013601192040368915,0.00013601192040368915,0.0030073223169893026,0.03154086694121361,0.0030073223169893026,0.008833058178424835,0.006390237715095282,1.5852108001708984,0.07655864208936691,0.003706736257299781,0.0026694133412092924,0.10000000149011612,0.00029503964469768107,0.0,0.005355609115213156,2.2782947780797258e-05,0.001289032632485032,0.0015102495672181249,0.03490117937326431,0.5607046484947205,1.3714388842345215e-05,0.00014107246533967555,0.00014107246533967555,0.0031354993116110563,0.03294960781931877,0.0031354993116110563,0.0083653274923563,0.005760572385042906,0.0,0.07494451105594635,0.003689066506922245,0.002743021585047245,0.10000000149011612,0.00029848027043044567,0.0,0.005394426640123129,2.2014901333022863e-05,0.0013631753390654922,0.0015746072167530656,0.03628985956311226,0.5525407791137695,0.05525405704975128,0.0026047546416521072,0.05607052147388458,0.0024428211618214846
27,1.2719240658043418e-05,0.0001314359251409769,0.0001314359251409769,0.0029625482857227325,0.03151660040020943,0.0029625482857227325,0.010020463727414608,0.006624019239097834,2.010162353515625,0.0789918377995491,0.003630422055721283,0.0026228027418255806,0.10000000149011612,0.00029036393971182406,0.0,0.005311590153723955,2.2548514607478864e-05,0.001233228133060038,0.0014876335626468062,0.034529633820056915,0.5620753169059753,1.4771596397622488e-05,0.0001536884665256366,0.0001536884665256366,0.0032449746504426003,0.03390131890773773,0.0032449746504426003,0.010058922693133354,0.005875434726476669,0.0,0.08015628159046173,0.004149068146944046,0.0028316243551671505,0.10000000149011612,0.00031560182105749846,0.0,0.005525129847228527,2.4631197447888553e-05,0.001527323736809194,0.0016298727132380009,0.03687127307057381,0.5685659646987915,0.05685659497976303,0.004183490760624409,0.05620751529932022,0.0033964456524699926
28,1.131333556259051e-05,0.00011743403592845425,0.00011743403592845425,0.003069919068366289,0.03147022798657417,0.003069919068366289,0.008791008032858372,0.006050770170986652,2.002945899963379,0.075508251786232,0.0036211954429745674,0.002479960210621357,0.10000000149011612,0.0002761979994829744,0.0,0.005174243822693825,2.0379837224027142e-05,0.0013873559655621648,0.001540616387501359,0.03522636368870735,0.5497790575027466,1.764080298016779e-05,0.00018056646513286978,0.00018056646513286978,0.003405156545341015,0.03840436413884163,0.003405156545341015,0.0088961785659194,0.00657250639051199,0.0,0.07518726587295532,0.004207865335047245,0.0034014892298728228,0.10000000149011612,0.00036395544884726405,0.0,0.005971215665340424,2.947253960883245e-05,0.0017125013982877135,0.0017113984795287251,0.03827054798603058,0.5394152402877808,0.05394153296947479,0.0023236717097461224,0.0549779087305069,0.0027402371633797884
29,1.1057395568059292e-05,0.00011398133938200772,0.00011398133938200772,0.0030606279615312815,0.03221222013235092,0.0030606279615312815,0.007700503803789616,0.005745504982769489,1.6094157695770264,0.07090502232313156,0.0034370727371424437,0.0025174967013299465,0.10000000149011612,0.00027652012067846954,0.0,0.00518893962725997,2.0776826204382814e-05,0.0013444258365780115,0.0015358419623225927,0.03499206528067589,0.5260297060012817,1.2295905435166787e-05,0.00012569724640343338,0.00012569724640343338,0.0032504843547940254,0.03562520816922188,0.0032504843547940254,0.007435771636664867,0.005350152030587196,0.0,0.06902330368757248,0.0034096273593604565,0.0027888996992260218,0.10000000149011612,0.00029601569985970855,0.0,0.00538996234536171,2.2036032532923855e-05,0.0015230232384055853,0.0016313903033733368,0.03692224621772766,0.5097531676292419,0.05097531899809837,0.0020856207702308893,0.052602991461753845,0.001955003011971712
30,1.7766435121302493e-05,0.0001832380803534761,0.0001832380803534761,0.0032325589563697577,0.036279890686273575,0.0032325589563697577,0.013338317163288593,0.006172649562358856,2.4882025718688965,0.08500881493091583,0.004554046783596277,0.0033310444559901953,0.10000000149011612,0.00036602409090846777,0.0,0.005966362543404102,2.9937593353679404e-05,0.0014793486334383488,0.0016251633642241359,0.03770581632852554,0.5519773960113525,2.891346775868442e-05,0.0002974716480821371,0.0002974716480821371,0.003663359908387065,0.042964402586221695,0.003663359908387065,0.00836334191262722,0.005541220307350159,0.0,0.07789500057697296,0.006196085829287767,0.0045671588741242886,0.10000000149011612,0.0005021777469664812,0.0,0.006982048973441124,4.569820885080844e-05,0.0019353361567482352,0.0018461366416886449,0.04146874323487282,0.5734115839004517,0.05734115466475487,0.0028221202082931995,0.055197738111019135,0.007165668066591024
