  -2.5000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0488122e+02   1.9927187e+02   1.0386690e+02   1.9486998e+02
  -2.0000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0483417e+02   1.9922555e+02   1.0288707e+02   1.9081345e+02
  -1.5000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0477288e+02   1.9910247e+02   1.0218993e+02   1.8759644e+02
  -1.0000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0471421e+02   1.9888778e+02   1.0201972e+02   1.8541328e+02
  -5.0000000e+01  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0466179e+02   1.9865615e+02   1.0216024e+02   1.8417050e+02
   0.0000000e+00  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0463521e+02   1.9855383e+02   1.0226362e+02   1.8377794e+02
   5.0000000e+01  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0466179e+02   1.9865615e+02   1.0216024e+02   1.8417050e+02
   1.0000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0471421e+02   1.9888778e+02   1.0201972e+02   1.8541328e+02
   1.5000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0477288e+02   1.9910247e+02   1.0218993e+02   1.8759644e+02
   2.0000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0483417e+02   1.9922555e+02   1.0288707e+02   1.9081345e+02
   2.5000000e+02  -2.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0488122e+02   1.9927187e+02   1.0386690e+02   1.9486998e+02
  -2.5000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0483418e+02   1.9922554e+02   1.0313631e+02   1.9088490e+02
  -2.0000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0477954e+02   1.9903586e+02   1.0191027e+02   1.8401131e+02
  -1.5000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0485043e+02   1.9859436e+02   1.0161756e+02   1.7887043e+02
  -1.0000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0516952e+02   1.9786104e+02   1.0259779e+02   1.7592148e+02
  -5.0000000e+01  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0555287e+02   1.9701956e+02   1.0408631e+02   1.7484754e+02
   0.0000000e+00  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0568792e+02   1.9662148e+02   1.0480293e+02   1.7470638e+02
   5.0000000e+01  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0555287e+02   1.9701956e+02   1.0408631e+02   1.7484754e+02
   1.0000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0516952e+02   1.9786104e+02   1.0259779e+02   1.7592148e+02
   1.5000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0485043e+02   1.9859436e+02   1.0161756e+02   1.7887043e+02
   2.0000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0477954e+02   1.9903586e+02   1.0191027e+02   1.8401131e+02
   2.5000000e+02  -2.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0483418e+02   1.9922554e+02   1.0313631e+02   1.9088490e+02
  -2.5000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0477295e+02   1.9910245e+02   1.0296140e+02   1.8788038e+02
  -2.0000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0485054e+02   1.9859448e+02   1.0236918e+02   1.7947549e+02
  -1.5000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0560034e+02   1.9768725e+02   1.0414594e+02   1.7499444e+02
  -1.0000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0729953e+02   1.9652396e+02   1.0880404e+02   1.7590331e+02
  -5.0000000e+01  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0940887e+02   1.9498943e+02   1.1427838e+02   1.8063633e+02
   0.0000000e+00  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.1023202e+02   1.9410735e+02   1.1678400e+02   1.8350846e+02
   5.0000000e+01  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0940887e+02   1.9498943e+02   1.1427838e+02   1.8063633e+02
   1.0000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0729953e+02   1.9652396e+02   1.0880404e+02   1.7590331e+02
   1.5000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0560034e+02   1.9768725e+02   1.0414594e+02   1.7499444e+02
   2.0000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0485054e+02   1.9859448e+02   1.0236918e+02   1.7947549e+02
   2.5000000e+02  -1.5000000e+02  -3.0000000e+01   1.0000000e+00   1.0477295e+02   1.9910245e+02   1.0296140e+02   1.8788038e+02
  -2.5000000e+02  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0471443e+02   1.9888771e+02   1.0342389e+02   1.8592313e+02
  -2.0000000e+02  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0516987e+02   1.9786157e+02   1.0429969e+02   1.7746216e+02
  -1.5000000e+02  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0729846e+02   1.9652473e+02   1.0970009e+02   1.7702578e+02
  -1.0000000e+02  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.1020056e+02   1.9519708e+02   1.2038237e+02   1.8860424e+02
  -5.0000000e+01  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.1429420e+02   1.9272346e+02   1.3228375e+02   2.0840742e+02
   0.0000000e+00  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.1598796e+02   1.9115513e+02   1.3764340e+02   2.1913345e+02
   5.0000000e+01  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.1429420e+02   1.9272346e+02   1.3228375e+02   2.0840742e+02
   1.0000000e+02  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.1020056e+02   1.9519708e+02   1.2038237e+02   1.8860424e+02
   1.5000000e+02  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0729846e+02   1.9652473e+02   1.0970009e+02   1.7702578e+02
   2.0000000e+02  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0516987e+02   1.9786157e+02   1.0429969e+02   1.7746216e+02
   2.5000000e+02  -1.0000000e+02  -3.0000000e+01   1.0000000e+00   1.0471443e+02   1.9888771e+02   1.0342389e+02   1.8592313e+02
  -2.5000000e+02  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0466215e+02   1.9865602e+02   1.0402994e+02   1.8465629e+02
  -2.0000000e+02  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0555362e+02   1.9702031e+02   1.0640610e+02   1.7657791e+02
  -1.5000000e+02  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0940850e+02   1.9499003e+02   1.1540472e+02   1.8060744e+02
  -1.0000000e+02  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.1430401e+02   1.9272145e+02   1.3213733e+02   2.0412416e+02
  -5.0000000e+01  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.2155998e+02   1.8744311e+02   1.5057584e+02   2.4192460e+02
   0.0000000e+00  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.2416156e+02   1.8435421e+02   1.5878729e+02   2.6234348e+02
   5.0000000e+01  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.2155998e+02   1.8744311e+02   1.5057584e+02   2.4192460e+02
   1.0000000e+02  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.1430401e+02   1.9272145e+02   1.3213733e+02   2.0412416e+02
   1.5000000e+02  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0940850e+02   1.9499003e+02   1.1540472e+02   1.8060744e+02
   2.0000000e+02  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0555362e+02   1.9702031e+02   1.0640610e+02   1.7657791e+02
   2.5000000e+02  -5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0466215e+02   1.9865602e+02   1.0402994e+02   1.8465629e+02
  -2.5000000e+02   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.0463563e+02   1.9855366e+02   1.0429015e+02   1.8416409e+02
  -2.0000000e+02   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.0568881e+02   1.9662222e+02   1.0728817e+02   1.7620331e+02
  -1.5000000e+02   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.1023213e+02   1.9410728e+02   1.1779737e+02   1.8193813e+02
  -1.0000000e+02   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.1600145e+02   1.9115012e+02   1.3716597e+02   2.1036689e+02
  -5.0000000e+01   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.2416555e+02   1.8435047e+02   1.5858871e+02   2.5611140e+02
   0.0000000e+00   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.2698479e+02   1.8046768e+02   1.6816294e+02   2.8103909e+02
   5.0000000e+01   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.2416555e+02   1.8435047e+02   1.5858871e+02   2.5611140e+02
   1.0000000e+02   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.1600145e+02   1.9115012e+02   1.3716597e+02   2.1036689e+02
   1.5000000e+02   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.1023213e+02   1.9410728e+02   1.1779737e+02   1.8193813e+02
   2.0000000e+02   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.0568881e+02   1.9662222e+02   1.0728817e+02   1.7620331e+02
   2.5000000e+02   0.0000000e+00  -3.0000000e+01   1.0000000e+00   1.0463563e+02   1.9855366e+02   1.0429015e+02   1.8416409e+02
  -2.5000000e+02   5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0466217e+02   1.9865607e+02   1.0403091e+02   1.8465719e+02
  -2.0000000e+02   5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0555358e+02   1.9702046e+02   1.0640584e+02   1.7657876e+02
  -1.5000000e+02   5.0000000e+01  -3.0000000e+01   1.0000000e+00   1.0940851e+02   1.9499028e+02   1.1539856e+02   1.8060656e+02
